text,polarity
i had to change the font because why does tiktok do nothing but change the fonts look #fyp #foryou #lifewithevs #viral #aesthetic #ralphlauren #adventcalendar #ralphlaurenadventcalendar #christmas ,0.0
Replying to @Gib ALL of Uniqlo’s manufacturers  #uniqlo #uniqloairism #airism #japan #manufacturing #fashion #fashiontiktok #streetwear #clothingbrand #streetwearbrand #wlasry ,0.0
@shein_official  when will this end  STOP STEALING DESIGNS FROM CROCHET ARTISTS‼️ @sheinpl_official  #boycottshein #crochet #crochettop #shein #stopbuyingfromshein ,-1.0
ralph lauren at tk maxx is always a dream ੈ♡˳ #ralphlauren #ralphlaurenstyle #tkmaxx #ralphlaurenaesthetic #oldmoney #ralphlaurensweater #haul #ralphlauren #summer #tkmaxxhaul @Ralph Lauren @TK Maxx #fyp ,1.0
it’s all I have #nike #lululemon ,0.0
Replying to @jennsterpie i love you @ralphlauren I could cry #prhaul #prunboxing #ralphlauren ,1.0
Classic outfits. Which one your kidd is wearing?  #kidsfashion#wiw #fy #fyp #guccikids #burberrykids #bonpoint #style #kidsfashiontrends #ootd #stylishkids #viral #gucci #ralphlauren ,1.0
The cutest denim co-ord! @prettylittlething #plt #prettylittlething #denim #denimoutfit #outfitideas #summeroutfitinspo #doubledenim ,1.0
"More affordable version of the Urban Outfitters Josie top, so comfy too!  @Primark #fyp #foryou #uk #haul #shopping #shoppinghaul #primark #primarkhaul #primarkfinds #primarkuk #primarknewin #urbanoutfitters #josietop #dupe #primarkdupe ",1.0
"Turn ordinary bottled drinks into a fountain of fun!  Just twist, flip and pour to get the party started  #SHEINstyle #saveinstyle #SHEIN #SHEINhome #drink #fyp ",1.0
i got the backpack because it was on sale i did not pay full price #AVrboForTogether #SoFiBreakUpChallenge #AlaskaAirCAREoke #lululemon #lululemonhaul #dog #dogsofttiktok #materialgirl,1.0
The perfect length/fit for us petite girls. #petitegirl #petitetrousers #petitepants #widelegpants #uniqlo #petiteoutfits ,1.0
"@prettylittlething girlsvscancer swimwear collection, absolutely love #fyp #foryoupage #foryou #fypage #prettylittlething #plt #girlsvscancer #gifted ",1.0
My first purchase ever from Shein. My advice? Don’t bother buying from SHEIN. As someone who used to work in a similar e-commerce environment - the way they do customer service? this aint it    @SHEIN Singapore @SHEIN   This made my boomer in me come out  #shein #sheinsucks #boycottshein ,-1.0
:( who also don’t get it #uniqlo #viralbag ,-1.0
@lululemon sales people deserve an award. Made me spend all my coins. #lululemon #workout,1.0
Are you a fan of the Friends tv show? #friends #friendstvshow #centralperk #primark #manchester #foodreview #foodie #honestfoodreview,0.0
Silk saree draping for beginners and fashionable  #drapetherapy #sareenotsorry #saree #sareelove #sareelover #sareehacks #sareeoutfit #diyfashion #tiktokfashup #zara #weddingdress ,1.0
RUN TO UNIQLO RN #fallfashion #fashion #outfit #uniqlo #fyp ,1.0
Like and follow for more #fashion #outfit #prettylittlething,0.0
The most beautiful dress #zara #thezaradress #fashion #haul #clothes #summer #style #fits #tryon #fyp #grwm,1.0
Help me pick a dress for our ex’s wedding ‍♀️‍♂️ everything i tried on is from @prettylittlething #weddingguestdress #weddingguess #tryonhaul #prettylittlething #prettylittlethingtryon #dress #dresstryon #plthaul #plttryon #2023wedding #outfitideas #fitcheck #springdresses #clothinghaul #married #blacklove #blackgirlluxury #blackgirltiktok ,1.0
still feels surreal‍♀️ #exchangestudent #exchangeyear #exchangestudentusa #cheer #usa #americanhighschool #style #fashion #vlog #foryoupage #dc #lululemon #lululemonjacket ,1.0
They fully locked off zara  #fyp #fypシ #viral #trending #foryoupage #fy #boycottzara #stratford #westfield ,-1.0
Prettylittlething washed black boyfriend jeans #plthaul #prettylittlething #plt #foryoupage #foryou #fyp #fallfashion,0.0
RIP ZARA   #zarazara #zaraoutfit #zarafail #minivlog,-1.0
"@prettylittlething Girl Squad has finally arrived ✨Shop all our favourite outfits on PLT, with an exclusive 30% off code – GIRLSQUAD at check out (be quick guys, this won’t last long!) #pltgirlsquad #prettylittlething",1.0
got home with empty hands. prices are getting higher and the quality is getting bader and bader. and the shoes in other stores were so boring. I'm frustrated. #shopaholic #goddesserisoffashion #zarafail #badquality #fallaesthetic #dontbuyit #fashiontiktok ,-1.0
Super excited and blessed to have this opportunity! @prettylittlething #classofplt #prettylittlething #pltambassador #prettylittlethingambassador #pltstudentambassador ,1.0
I shop a lot so follow for more hauls:) #fyp #foryou #foryoupage #haul #hauls #hauloverdaily #shein #sheinhaul #sheinclothes,1.0
I am probably over thinking this but it feels very emblematic of modern consumption culture to not care if a garment is ruined before it even reached the consumer. #zarafail #zarafails #fastfashion #ethicalconsumption #mindfulspending #sustainableliving #zaratryon #blokecoreoutfit #blokecorestyle ,-1.0
short lil video but if you live near a uniqlo that does this DO IT they are such good quality #jojosbizarreadventure #jjba #jojo #uniqlo #anime #manga #fyp #idktroy,1.0
Sorry i havnt posted in a while! #youroutfit #fyp #charlottetillburry #ralphlauren #gisou #glossier #furrytiktok #summerfridayslipbalm ,0.0
GOODBYE ZARA (in goodbye kyle voice obv) #zaraorder #zarafail #zarahaul #breakupstory ,-1.0
don’t sue me✨ #miumiu #ralphlauren #hermes #fyp #adidas #walesbonner #isabelmarant #bayonettaglasses #foryoupage #vogue #balenciaga #marni #gucci ,0.0
Had to be done  Follow for More #ralphlauren #outfitoftheday #OOTD #dripcheck #outfitsoftheweek ,1.0
Boycott #zara shame on you #standwithphalastian ,-1.0
IT’S SOO CUTE why is primark destroying my bank  #hellokitty #primark ,1.0
Target fitting rooms humble you quick #errandsday #momlife #diti #eveningvlog #weeklygroceries #groceryshopping #heb #minjviog #grwm #targetrun #timaxx #ikeafinds #mall #MomsofTikTok #momsoftiktok #babiesoftiktok #sonic #drivethrough #morningroutine #asmr #dayinthelife #morninginmy life #sahm #minivlog #asmrmorningroutine #cleangirl #family #cleangirlaesthetic #youngmom #momandson #husbandandwife #family #mommotivation #productivity #motivation #Fitness #lululemon #leggingheatlesscurls #viralheatlesscurls mom errands day target,-1.0
Everyday without fail Follow for More#ralphlauren #outfitoftheday #OOTD #dripcheck #outfitsoftheweek,1.0
I might be really picky but this PLT order was a flop  the quality wasnt giving but what do you think… only keeping the last shirt and heels I ordered ‍♀️ #plt #plthaul #pltstyle #plttryonhaul #plttryon #pltkeeporreturn #prettylittlething #prettylittlethinghaul #prettylittlethingoutfits #keeporreturn #fallfashion #falltrends #fyp ,-1.0
ralph lauren > #ralphlauren #oldmoney #couple #fyp #foryou #viral #aesthetic #pinterest #moodboard #oldmoneycouple #ralphlaurenpolo #vibes #rich #richcouple #goals ,1.0
GRWM. Girls Night in Miami  #fyp #blackgirltiktok #blackgirlluxury #blackgirlmagic #prettylittlething ,0.0
Primark clothing sizes..... #primark #clothingfails #plussizequeens #fyp #foryoupage #altgirls #alttiktok #gothtok #primarkfail,0.0
parliament drip #fyp #ralphlauren #foru #foryoupage #sixthform ,1.0
UNIQLO GINZA JAPAN #uniqlo #ginza #japan #clothes #recycle #reuse #petbottle ,0.0
I'm so excited!! What do you guys think of my new bikini? #challange  #baggyclotheschallenge #shein #117 @lavengard,1.0
The new box #zara,0.0
Why do Zara charge for delivery though on sale items no matter how much you spend  #zara #zaraorder #zarasale #zarasalehaul #zara2024 #zarasale2024 #zaraproblems #zarafail #zaraunboxing #zaraunboxinghaul ,-1.0
peititon to have one in the US  #zara #zaramadrid #europezara #biggestzara #zarahaul #comeshopwithme #shoppingvlog #minivlog #comewithmetozara ,1.0
Hits and mostly misses from shein. #shein #sheinfail #fashion #haultok #fyp  #SearchForWonderMom  #sheinfashionweek,-1.0
Zara Fail #zarafail #zara #ootd,-1.0
sharing happiness #uniqlo #uniqlolifewear #uniqloindonesia #belanja,1.0
Answering the demand!! Ralph lauren quarter zip best seller colors! Get your early christmas gift and drip now! (pre order basis) #4kdripph #oldschool #oldmoneyaesthetic #ralphlauren #luhcalmfit️ #oldmomeyoutfits #oldmoneylifestyle #ralphlaurenoutfits ,1.0
which one is ur fav?  @prettylittlething  #prettylittlething #clothinghaul,0.0
The toe socks are my fav !! #shein #foryoupage #sheinreviewpictures #fyp #sheincares #sheinofficial,1.0
Phone died Follow for More #ralphlauren #outfitoftheday #dripcheck #outfitsoftheweek #OOTD ,0.0
Pt2! #prettylittlething #summerfinds #foryoupage #fyp #fashiontiktok #outfitideas #trending #denim #outfitinspo #fashionnova ,0.0
£7 for a 3 pack is actually amazing. But isn't a size small 8 to 10 though? #primark #primarkhaul #primarkfinds #primarkuk #primarkseamlesscollection #seamless #primarkfail #primarkunboxing #thong #primarknewin ,1.0
Out again for brunch #fyp #shein #HAIRFOODHYPE #outfittransition,0.0
My hair looks bad :( #fyp #fyo #xyzbca #viral #fakebody #workout #fitness #lululemon #lululemondefinejacket #lululemonbbl #lululemonbbljacket #lululemonbbleffect #lululemonaddict #lululemonleggings @lululemon ,-1.0
RIP the items in my bag xxxxxx #fyp #primark #BIGASYOOX,-1.0
SUITS > #foryoupage #fypシ゚viral #plsblowthisup #style #meninsuits #fyp #ralphlauren #aesthetic ,1.0
NEW! #GigiHadid & #BellaHadid for #RalphLauren #FW22,0.0
Hahahahahappy anniversary #fyp #foryoupage #uniqlo #girlfriendshirt #customizedshirt ,0.0
pyt coming at you in @prettylittlething  #fypp #prettylittlething #plt,0.0
still obsessed with this dance☀️ @conradrocha outfit - @prettylittlething thank you!!! #prettylittlething  #SafeguardSplash #PetStory #Kolors #fyp,1.0
How are we supposed to trust them if you don’t  #lululemon #lululemonreview #lululemontips #lululemoncheck,0.0
hope this is okay for whoever asked #foryou #fyp #foryoupage #getmefamous #blowthisup #shopping #clothes #haul #mhoutfits #ootd #holiday #summer #prettylittlething #outfit,0.0
Chaotic 9:30pm primark trip  send this to your fave Disney adult #primark #primarkdisney #disneyhomedecor #primarkfinds #disneyadult #primarkhaul,0.0
primark is actually so dear now #primarkhaul #primark #haul #makeup #clothes #pink #fyp ,1.0
Help me pick a dress for date night ✨  #zara #zarahaul #zaradress #tryonhaul #stylewithme#tryon#zaraonlinevsonme#haul @ZARA ,1.0
Tutorial is pinned!  #fyp #foryou #makeup #viralmakeup #newmakeup #makeuptutorial #rarebeauty #charlottetilbury #sephora #sephorahaul #diorlipoil #gisou #skincare #ordinary #beauty #freemakeup #rarebeautyblush #grandelash #glowrecipe #preppy #preppyaesthetic #cleangirlaesthetic #itgirl #thatgirl #vanillagirl #vanillagirlaesthetic #lululemon #haul #christmas #christmaswishlist #wishlist #holiday #giftideas #pink #coquette #model #bellahadid #nyc #fypシ  ,0.0
꧁ coloured gift baskets ꧂ #viral #relatable #winter #christmas #fits #outfit #cozy #warm #hotchocolate #hugs #cuddle #cold #breezy #fall #autumn #november #december #presents #money #essentials #whitefox #prettylittlething #nike #tiffanyandco #viviennewestwood #northface #zara #vancleef #pandora #victoriassecret #selfridges #flannels #comdegarson #shoes #coat #jumper #hoodie #leggings #trousers #pants #hair #makeup #nails #socks #fluffysocks #present #ideas #giftideas #giftbasket #hampers ,0.0
And their quality are great! #anime #weeb #uniqlo #tokyoghoul #dbz #gundam #evangelion #animemerch #lifehacks,1.0
Did you know you can return #lululemon leggings if they get a hole or rip? I just put their return policy to the test! #leggings4life #leggings,1.0
"In all seriousness, Shein are running us out of business by continuously stealing from us and pricing us out on our products  #boycottshein #shein #fashiondesigner #smallbusiness #slowfashion #sustainablefashion #supportsmallbusiness ",-1.0
"Stop buying from Zara, those blazers look like this from only one wear... I have also blazers from cheap brands and none of them look like this so i didn't expect this from. Zara.. #... Such a shame... No Zara... I WON'T BUY AGAIN #zarafail #dontbuyfromzara #shittybrand #worstexperience ",-1.0
attention seekers #dualipa #funnyvideos #dulapeep #flopera #trendingvideo #shein #ffffyp ,0.0
These Uniqlo camp collars from the women’s section #uniqlo #vintage #thrift #streetwear #fashion,1.0
i hate life #uniqlo #SeeHerGreatness #korean ,-1.0
Like they are cute but not together babe #lulu #lululemon,0.0
Full face using shein makeup gadgets #makeup #shein #makeuptools #morphebrushdupe ,1.0
I think I’d cry...  #shein #sheincares #sheinfail #fail #eyelashes #eyelashesfail #fyp #foryoupage Credit IG: kkendra.rath,-1.0
Uniqlo x One Piece  #uniqlo #onepiece #onepieceuniqlo #onepiecewano #luffy #zoro #animeindo #fyp #foryou,0.0
Tutorial is up✨ #shein #sheingal #sheindiscount  ( the code being disclosed is mine as a campus ambassador),0.0
"favourite animal so far, how bout you? #aesthetic #luxurybrand #logo #burberry #hermes #jaguar #cartier #bvlgari #longchamp #swarovski #puma #porsche #ferrari #lambo #mustang #coach #ralphlauren #fyp ",1.0
Week of office outfits - PART 2  #officewear #outfitinspo #fashion #zara,0.0
I’m collecting all the uniqlo bags like they’re pokemon at this point #uniqlo #uniqlomoonbag #whatsinmybag #livinginjapan ,1.0
Taking it off was a challenge #zarafail #zarasizing #zarafails #wearherstyle #zaratryonhaul #zaracorset #corsettops #zaratryons #onthehangervsonme #zaratryons,-1.0
Ralphy boys #fyp #fy #ralphlauren ,0.0
"@prettylittlething Girl Squad has finally arrived ✨Shop all our favourite outfits on PLT, with an exclusive 30% off code – GIRLSQUAD at check out (be quick guys, this won’t last long!) #pltgirlsquad #prettylittlething”",1.0
Not a “frozen custard place” and he is just now realizing. #fyp #husbandreacts #funny #leggings #lululemon #shopping #shelbanddyl ,0.0
@zara i need answers! I only wore this ONCE!! And i didn’t use any perfume or cream on my neck- it even gave me horrible cuts and bruises  #zara #zarafail #london #londonblogger #londonpeople #londonlife #shopping #shoppingatzara #zarahaul ,-1.0
BUY WITH ME #platosclosetalgonquin #platoscloset #clothes #trendystyles #customerservice #fancylike #retail #work #trendyclothes #tna #working #trendy #employee #lululemon #brandymellville #nike #style #buywithme ,1.0
#fyp #dragqueen #rpdruk #rpdr #MakeItCinematic #IKnowWhatYouDid #ayesha #y2k #gothgirl #altgirl #halloween #gay #sza #sanrio #shein #depop,0.0
been enjoying the texas snow week #lululemon,1.0
Would you guys rock these?? #cameroncantdress #tshirts #uniqlo #nike,0.0
I have 2 more coming in mail  #jjk #jujutsukaisen #uniqlo #jjkxuniqlo #inumaki #anime #animemerch #foryou #fyp #fypシ #BestSeatInTheHouse,1.0
That’s like two extra inches of toe space??? And these are my shoe size too. Not sure that is going on at #Zara because???? #zarafail,-1.0
A classic  should I try it on? #fyp #foryou #tiktok #beautyph #ralphlauren #oldmoney #oldmoneyaesthetic #ralphlaurenaesthetic #fashion #ootd #outfitideas #outfit #tiktokfashion #outfitinspo #ootdideas #ootdinspo ,1.0
I have just the man for the job @Brian John Spencer Make sure to follow for more  #ralphlauren #outfitoftheday #OOTD #dripcheck #outfitsoftheweek,0.0
When the paint from your Zara skirt ruins your sneakers  #zarafail #zaraquality #outfit ,-1.0
@Primark hauls are always my favourite- summer is definitely just round the corner #fyp #foryoupage #primark #primarkhaul #primark23 #haul #shopping #holidayshop #holidayclothes #outfitinspo #shopping ,1.0
It’s not even worth my time to return it #shein#sheinfail#fyp#fashion#mensbags#greenscreen#haul#sheinhaul#,-1.0
School outfit☁️#fyp #foryou #aesthetic #hm #blowthisup #clothes #trend #zara,0.0
definitely worth the hype!!! #uniqloph #uniqlobag #fyp #uniqlo ✨,1.0
as u can tell i love giving people gifts @anthony cecchini #stockingstuffers #fillmystocking #fillstockingwithme #boyfriend #giftsforboyfriend #christmas #jinglebasket #jinglebasket2023 #burrbasket #boyfriendchristmasgifts #boyfriendchristmaslist #boyfriendchristmasideas #boyfriendchristmashaul #christmashaul2023 #boyfriendgoals #couple #couplegoals #lululemon #lululemonhaul @lululemon @Nordstrom @IT’SUGAR ,1.0
